"StationID","Replicate","SampleDate","Latitude","Longitude","SampleDepth","Species","Abundance","Salinity","Stratum","Exclude"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Listriella goleta",6,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Mysidopsis intii",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Oxyurostylis pacifica",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Photis brevipes",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Photis sp C",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Pinnixa longipes",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Pinnotheridae",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Scleroplax granulata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Cerebratulus sp",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Ceriantharia",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Cryptonemertes actinophila",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Lineidae",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Paranemertes californica",6,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Phoronis sp",5,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Schizocardium sp",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Scolanthus triangulus",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Stylatula elongata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Stylatula sp A",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Tubulanus polymorphus",6,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Tubulanus sp A",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Virgularia californica",9,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Virgularia sp",2,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Cooperella subdiaphana",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Cylichna diegensis",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Gadila aberrans",4,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Lucinisca nuttalli",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Macoma yoldiformis",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Philine auriformis",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Tagelus subteres",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Tellina cadieni",7,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Tellina modesta",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Theora lubrica",10,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Volvulella panamica",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,12,"Amphiodia urtica",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Amphicteis scaphobranchiata",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Aphelochaeta monilaris",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Chaetozone corona",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Glycera americana",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Kirkegaardia siblina",5,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Laonice cirrata",7,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Leitoscoloplos pugettensis",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Magelona berkeleyi",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Marphysa disjuncta",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Mediomastus sp",4,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Paraprionospio alata",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Petaloclymene pacifica",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Pista wui",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Poecilochaetus martini",10,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Scoletoma sp",9,NA,"Bays","Yes"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Scoletoma sp A",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Scoletoma sp B",10,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Sigambra sp DC1",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Spiophanes duplex",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Alienacanthomysis macropsis",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Hartmanodes hartmanae",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Listriella goleta",5,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Pinnixa franciscana",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Pinnotheridae",1,NA,"Bays","Yes"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Scleroplax granulata",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Sinocorophium heteroceratum",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Phoronis sp",9,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Schizocardium sp",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Stylatula sp A",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Tubulanus polymorphus",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Bivalvia",1,NA,"Bays","Yes"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Lyonsia californica",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Nuculana taphria",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Periploma discus",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Philine auriformis",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Philine ornatissima",4,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Tellina cadieni",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Theora lubrica",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Vitrinella oldroydi",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Volvulella panamica",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,14,"Amphiodia sp",7,NA,"Bays","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Actiniaria",5,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Alderia willowi",2,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Ampithoe valida",152,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Dipolydora socialis",105,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Grandidierella japonica",117,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Monocorophium insidiosum",1875,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Oligochaeta",634,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Podocopida",38,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Polydora cornuta",1,9,"Brackish Estuaries","No"
"B18-10188",1,2018-09-27,33.97929,-118.42496,1,"Rhabdocoela sp",38,9,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Oligochaeta",6,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Capitella capitata Cmplx",2,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Streblospio benedicti",10,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Neanthes acuminata Cmplx",4,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Marphysa sp",1,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Gammaridea sp",2,26.5,"Brackish Estuaries","Yes"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Grandidierella japonica",971,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Monocorophium acherusicum",20,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Tethygeneia opata",41,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Monocorophium uenoi",31,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Monocorophium sp",23,26.5,"Brackish Estuaries","Yes"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Nippoleucon hinumensis",10,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Zeuxo sp",1,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Musculista senhousia",2,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Chionista fluctifraga",1,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Acteocina carinata",83,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Barleeia haliotiphila",2,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,0.9,"Cerithidea californica",4,26.5,"Brackish Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Oligochaeta",3,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Capitella capitata Cmplx",9,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Streblospio benedicti",47,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Neanthes acuminata Cmplx",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Scolelepis (Parascolelepis) texana",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Scoletoma sp",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Gammaridea sp",3,34.4,"Estuaries","Yes"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Podocerus fulanus",2,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Paracerceis sculpta",9,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Grandidierella japonica",55,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Monocorophium acherusicum",4,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Zeuxo normani Cmplx",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Tethygeneia opata",4,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Ampithoe longimana",8,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Alpheus californiensis",2,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Ampithoe valida",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Caprellidae",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Penaeoidea",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Actiniaria",2,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Tagelus affinis",56,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Musculista senhousia",106,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Tellina cadieni",65,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Laevicardium substriatum",11,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Macoma yoldiformis",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Leukoma laciniata",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Acteocina carinata",130,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"NEMATODA",1,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"NEMERTEA",2,34.4,"Estuaries","Yes"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Phoronis sp",176,34.4,"Estuaries","No"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Phoronidae",138,34.4,"Estuaries","Yes"
"B18-10194",1,2018-08-10,32.97614,-117.24785,0.7,"Notoplanidae",1,34.4,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Oligochaeta",66,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Pseudopolydora paucibranchiata",7,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Capitella capitata Cmplx",6,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Streblospio benedicti",2,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Armandia brevis",32,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Acromegalomma pigmentum",44,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Piromis capulata",9,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Fabricinuda limnicola",154,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Neanthes acuminata Cmplx",24,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Prionospio heterobranchia",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Scoloplos acmeceps",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Leitoscoloplos pugettensis",12,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Exogone sp A",18,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Scoletoma sp C",2,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Scolelepis (Parascolelepis) texana",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Salvatoria californiensis",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Protohyale canalina",5,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Siriella pacifica",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Bemlos macromanus",15,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Elasmopus bampo",12,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Mayerella acanthopoda",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Chondrochelia dubia Cmplx",16,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Podocerus fulanus",15,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Paracerceis sculpta",125,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Leucothoe alata",11,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Hippolyte californiensis",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Gonopanope nitida",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Uromunna ubiquita",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Rudilemboides stenopropodus",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Actiniaria",29,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Edwardsia sp",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Leptosynapta",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Tagelus affinis",11,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Tellina meropsis",15,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Musculista senhousia",62,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Lyonsia californica",1,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Acteocina carinata",26,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Barleeia haliotiphila",14,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Astyris aurantiaca",13,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Tryonia imitator",2,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"NEMATODA",62,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Phoronis sp",5,38,"Estuaries","No"
"B18-10201",1,2018-09-26,32.59896,-117.11546,0.9,"Phoronidae",8,38,"Estuaries","Yes"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Oligochaeta",88,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Pseudopolydora paucibranchiata",9,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Capitella capitata Cmplx",9,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Streblospio benedicti",8,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Armandia brevis",76,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Acromegalomma pigmentum",68,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Piromis capulata",62,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Fabricinuda limnicola",50,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Neanthes acuminata Cmplx",44,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Prionospio heterobranchia",3,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Scoloplos acmeceps",3,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Mediomastus sp",3,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Leitoscoloplos pugettensis",29,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Exogone sp A",27,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Eteone dilatae",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Protohyale canalina",75,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Hourstonius vilordes",7,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Siriella pacifica",6,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Gammaridea sp",5,38,"Estuaries","Yes"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Bemlos macromanus",43,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Elasmopus bampo",40,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Mayerella acanthopoda",3,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Paranthura japonica",3,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Chondrochelia dubia Cmplx",28,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Podocerus fulanus",28,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Paracerceis sculpta",178,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Leucothoe alata",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Hippolyte californiensis",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Gonopanope nitida",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Grandidierella japonica",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Monocorophium acherusicum",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Zeuxo normani Cmplx",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Ampithoe sp",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Paradexamine sp SD1",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Acanthomysis californica",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Actiniaria",202,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Leptosynapta",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Amphipholis squamata",2,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Tagelus affinis",5,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Tellina meropsis",42,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Musculista senhousia",178,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Lyonsia californica",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Semele sp",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Theora lubrica",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Acteocina carinata",34,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Barleeia haliotiphila",2,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Astyris aurantiaca",10,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Tryonia imitator",1,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"NEMATODA",25,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Lineidae sp",2,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Phoronis sp",22,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Phoronidae",14,38,"Estuaries","Yes"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Phaenoplana longipenis",5,38,"Estuaries","No"
"B18-10201",2,2018-09-26,32.59896,-117.11546,0.9,"Rhabdocoela sp",1,38,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Eteone dilatae",1,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Oligochaeta",124,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Capitella capitata Cmplx",21,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Streblospio benedicti",52,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Acromegalomma pigmentum",1,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Neanthes acuminata Cmplx",7,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Exogone sp A",36,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Marphysa sp",15,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Salvatoria heterocirra",1,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Chondrochelia dubia Cmplx",48,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Grandidierella japonica",4,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Monocorophium acherusicum",12,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Monocorophium uenoi",3,39.4,"Estuaries","No"
"B18-10824",1,2018-09-26,32.58854,-117.10763,0.9,"Oxyurostylis pacifica",2,39.4,"Estuaries","No"
